transaction_id,timestamp,amount,merchant,mcc,device_type,latitude,longitude,merchant_risk_level,device_risk_level,hour,day_of_week,month,is_weekend,is_business_hours,anomaly_type,risk_score,is_fraud
TXN00021798,2025-06-09 10:45:00,51.06,Target,5411,web-chrome,27.731059044282368,-114.24558904846083,low,high,10,0,6,0,1,normal,31.11,0
TXN00009780,2025-03-12 17:38:00,75.54,Electronics,5732,android-13,29.4555045826449,-122.48162069085377,medium,medium,17,2,3,0,1,normal,32.8,0
TXN00003602,2025-01-27 07:41:00,120.33,OnlineGaming,7990,android-12,34.34136775847517,-78.85149944904546,high,medium,7,0,1,0,0,normal,56.57,0
TXN00011458,2025-03-24 16:28:00,285.28,Electronics,5732,mobile-web,43.58578369133522,-77.75424025415688,medium,high,16,0,3,0,1,normal,54.16,0
TXN00048247,2025-12-18 19:24:00,122.28,OnlineGaming,7990,android-13,41.850882956714884,-71.37902358966582,high,medium,19,3,12,0,0,normal,56.71,0
TXN00008708,2025-03-04 19:09:00,500.9524919000831,Exxon,5541,ios-15.2,30.686705503052643,-71.47523651228778,medium,low,19,1,3,0,0,high_amount,68.97,1
TXN00006276,2025-02-15 15:57:00,709.62,Casino,7990,web-safari,46.55541730243192,-111.3624039793879,high,medium,15,5,2,1,1,normal,79.31,1
TXN00001680,2025-01-13 08:57:00,156.98,Shell,5541,ios-16.1,62.30150695531594,-179.19245488064956,medium,low,8,0,1,0,0,geographic,45.31,1
TXN00036200,2025-09-22 11:21:00,224.55,Electronics,5732,ios-16.1,42.40233733253439,-93.11396621158624,medium,low,11,0,9,0,1,normal,36.18,0
TXN00020379,2025-05-29 14:14:00,110.0,Shell,5541,mobile-web,39.00003240953983,-111.92040566751774,medium,high,14,3,5,0,1,normal,42.07,0
TXN00015058,2025-04-19 21:17:00,36.57,GroceryStore,5411,android-13,36.66653425902004,-116.16922192361938,low,medium,21,5,4,1,0,normal,47.35,0
TXN00033598,2025-09-02 20:59:00,521.66,JewelryStore,5944,ios-15.2,37.02393286895551,-107.65829542352347,high,low,20,1,9,0,0,normal,75.86,1
TXN00048097,2025-12-17 16:20:00,37.4,Target,5411,ios-16.1,36.102075022200566,-86.05448505111255,low,low,16,2,12,0,1,normal,16.37,0
TXN00012693,2025-04-02 15:24:00,26.24,Walmart,5411,web-chrome,43.1520630333068,-75.31930498446226,low,high,15,2,4,0,1,normal,29.4,0
TXN00048239,2025-12-18 17:50:00,431.79,LuxuryHotel,7011,mobile-web,25.082152014250923,-116.95200181012414,high,high,17,3,12,0,1,normal,71.16,1
TXN00049754,2025-12-30 11:25:00,67.43,Target,5411,ios-16.1,46.8306048883167,-85.23685058910337,low,low,11,1,12,0,1,normal,18.44,0
TXN00014655,2025-04-17 09:54:00,31.88,GasStation,5541,web-chrome,33.93013656599305,-82.17895094396516,medium,high,9,3,4,0,1,normal,36.68,0
TXN00021190,2025-06-04 12:04:00,995.77,JewelryStore,5944,android-12,48.11317256437397,-78.69707628155851,high,medium,12,2,6,0,1,normal,68.97,0
TXN00013003,2025-04-04 20:07:00,10.8,Starbucks,5814,android-12,48.64671673859992,-105.95036422667577,low,medium,20,4,4,0,0,normal,35.23,0
TXN00029077,2025-08-01 07:48:00,26.85,GasStation,5541,ios-15.2,29.87040622575489,-86.41214215962788,medium,low,7,4,8,0,0,normal,36.33,0
TXN00027981,2025-07-23 19:28:00,708.3,JewelryStore,5944,ios-16.1,38.38958246376235,-76.12464178656768,high,low,19,2,7,0,0,normal,75.86,1
TXN00026716,2025-07-14 14:02:00,896.34,LuxuryHotel,7011,web-chrome,47.128925951760294,-79.7574633569651,high,high,14,0,7,0,1,normal,75.86,1
TXN00049419,2025-12-27 16:04:00,116.83,OnlineGaming,7990,android-13,66.93141290891361,-170.13452058637534,high,medium,16,5,12,1,1,geographic,52.88,1
TXN00036666,2025-09-25 15:25:00,224.8,BestBuy,5732,web-safari,32.83153099463876,-120.414908680098,medium,medium,15,3,9,0,1,normal,43.09,0
TXN00014500,2025-04-16 06:49:00,104.57,Shell,5541,mobile-web,33.868171626657514,-78.03701786265793,medium,high,6,2,4,0,0,normal,55.49,0
TXN00000995,2025-01-08 11:42:00,214.62,Electronics,5732,ios-16.1,47.217122481844996,-99.277333678783,medium,low,11,2,1,0,1,normal,35.49,0
TXN00029403,2025-08-03 12:49:00,238.32,BestBuy,5732,web-chrome,47.99093332359811,-73.29028175137968,medium,high,12,6,8,1,1,normal,61.26,0
TXN00048242,2025-12-18 18:18:00,170.16,Walmart,5411,mobile-web,37.32103210413905,-108.94564239621477,low,high,18,3,12,0,0,normal,53.11,0
TXN00007422,2025-02-23 18:01:00,52.79,OnlineGaming,7990,web-chrome,46.545895171520826,-90.50090189440377,high,high,18,6,2,1,0,normal,69.16,0
TXN00043429,2025-11-13 11:27:00,122.63,BestBuy,5732,web-safari,40.29283295705821,-89.61304765356815,medium,medium,11,3,11,0,1,normal,36.04,0
TXN00035802,2025-09-19 12:51:00,1352.49,JewelryStore,5944,ios-15.2,48.26603846137882,-88.45910920336172,high,low,12,4,9,0,1,normal,62.07,0
TXN00036802,2025-09-26 16:08:00,2010.2,Casino,7990,web-chrome,27.10728904704499,-73.85875878561504,high,high,16,4,9,0,1,normal,75.86,1
TXN00043302,2025-11-12 12:18:00,1121.21,LuxuryHotel,7011,web-safari,40.3083336508051,-85.41898743332968,high,medium,12,2,11,0,1,normal,68.97,0
TXN00026402,2025-07-12 13:18:00,76.78,Exxon,5541,ios-15.2,36.92819248421726,-80.9550190319629,medium,low,13,5,7,1,1,normal,36.33,0
TXN00043687,2025-11-15 12:31:00,88.31,Shell,5541,ios-16.1,31.346700489551594,-99.61254039740494,medium,low,12,5,11,1,1,normal,37.12,0
TXN00035227,2025-09-15 12:25:00,20.83,McDonalds,5814,android-13,29.31089858697564,-122.7628565650721,low,medium,12,0,9,0,1,normal,22.13,0
TXN00016328,2025-04-29 13:10:00,25.67,Walmart,5411,ios-15.2,39.603185362649036,-75.76117659795845,low,low,13,1,4,0,1,normal,15.56,0
TXN00029503,2025-08-04 08:41:00,126.48,Shell,5541,web-safari,35.80714848857903,-111.45992170611463,medium,medium,8,0,8,0,0,normal,50.1,0
TXN00040550,2025-10-23 14:13:00,644.2,LuxuryHotel,7011,ios-15.2,38.72266446583034,-93.63816079207582,high,low,14,3,10,0,1,normal,62.07,0
TXN00048551,2025-12-21 11:08:00,20.63,OnlineGaming,7990,web-safari,41.1018777765443,-73.04751945287586,high,medium,11,6,12,1,1,normal,46.25,0
TXN00025329,2025-07-04 15:44:00,1243.56,Casino,7990,android-12,33.90148458727509,-95.05776080548918,high,medium,15,4,7,0,1,normal,68.97,0
TXN00028009,2025-07-24 09:24:00,25.54,GroceryStore,5411,web-chrome,31.84688250596088,-95.22147913854488,low,high,9,3,7,0,1,normal,29.35,0
TXN00034243,2025-09-07 16:30:00,27.62,GasStation,5541,android-13,26.852438879166172,-97.5237295168276,medium,medium,16,6,9,1,1,normal,39.84,0
TXN00022527,2025-06-14 11:01:00,178.66,OnlineGaming,7990,web-safari,26.499463870382222,-78.92210709862701,high,medium,11,5,6,1,1,normal,57.15,0
TXN00030073,2025-08-08 11:54:00,125.73,BestBuy,5732,android-12,27.21939803980407,-109.0966503940648,medium,medium,11,4,8,0,1,normal,36.26,0
TXN00018806,2025-05-18 11:56:00,85.23,OnlineGaming,7990,android-13,42.48358332061309,-82.49962136355964,high,medium,11,6,5,1,1,normal,50.71,0
TXN00037861,2025-10-04 12:31:00,2623.83,Casino,7990,web-safari,43.99534440022644,-74.61256574889431,high,medium,12,5,10,1,1,normal,79.31,1
TXN00022285,2025-06-12 14:23:00,260.35,JewelryStore,5944,mobile-web,36.306832198792875,-120.97977352203418,high,high,14,3,6,0,1,normal,59.33,0
TXN00012253,2025-03-30 11:52:00,39.46,GroceryStore,5411,ios-16.1,30.327909941860607,-92.36283259869704,low,low,11,6,3,1,1,normal,26.86,0
TXN00016320,2025-04-29 12:41:00,31.03,Target,5411,ios-15.2,39.89726215202913,-95.30310827865748,low,low,12,1,4,0,1,normal,15.93,0
TXN00043116,2025-11-11 09:22:00,50.06,Electronics,5732,android-13,39.160306069206946,-76.22444677909442,medium,medium,9,1,11,0,1,normal,31.04,0
TXN00009661,2025-03-11 18:32:00,289.12,LuxuryHotel,7011,web-safari,31.80796288864545,-67.27689261119956,high,medium,18,1,3,0,0,normal,68.22,0
TXN00045798,2025-11-30 16:30:00,0.69,Starbucks,5814,ios-15.2,25.952352229586808,-75.03267452400456,low,low,16,6,11,1,1,normal,24.19,0
TXN00018427,2025-05-15 12:54:00,21.04,GasStation,5541,android-12,28.473344884967084,-117.51274155432775,medium,medium,12,3,5,0,1,normal,29.04,0
TXN00035661,2025-09-18 11:14:00,708.07,LuxuryHotel,7011,web-chrome,37.89053844239916,-94.14240193132653,high,high,11,3,9,0,1,normal,75.86,1
TXN00035744,2025-09-18 19:43:00,35.71,Walmart,5411,web-chrome,45.84767724683772,-69.39259211506575,low,high,19,3,9,0,0,normal,43.84,0
TXN00043863,2025-11-16 14:35:00,69.38,Target,5411,ios-16.1,32.74105011923923,-86.90773964455593,low,low,14,6,11,1,1,normal,28.92,0
TXN00017281,2025-05-07 05:16:00,90.79,Amazon,5999,android-13,32.08996646743444,-86.5158223304023,low,medium,5,2,5,0,0,normal,40.74,0
TXN00002890,2025-01-21 20:43:00,10.35,Starbucks,5814,web-chrome,44.87901737857005,-121.03770377778473,low,high,20,1,1,0,0,normal,42.09,0
TXN00041682,2025-10-31 13:53:00,370.78,JewelryStore,5944,android-13,33.39226185412767,-79.17196008174892,high,medium,13,4,10,0,1,normal,60.05,0
TXN00041036,2025-10-27 09:15:00,37.72,McDonalds,5814,ios-15.2,36.02441796761117,-86.40140434051474,low,low,9,0,10,0,1,normal,16.39,0
TXN00016345,2025-04-29 14:49:00,180.5,BestBuy,5732,web-safari,29.58734195958975,-100.36361296362571,medium,medium,14,1,4,0,1,normal,40.03,0
TXN00000383,2025-01-03 18:20:00,29.96,Exxon,5541,web-safari,42.8729714429186,-86.26886548258,medium,medium,18,4,1,0,0,normal,43.45,0
TXN00004528,2025-02-02 15:45:00,31.17,Target,5411,web-safari,32.786392301387146,-84.36206607068344,low,medium,15,6,2,1,1,normal,33.18,0
TXN00047404,2025-12-12 11:14:00,143.15,Amazon,5999,web-chrome,36.442834510430714,-93.88910639819728,low,high,11,4,12,0,1,normal,37.46,0
TXN00026140,2025-07-10 12:55:00,16.49,McDonalds,5814,ios-16.1,26.990836664187952,-100.53035647350535,low,low,12,3,7,0,1,normal,14.93,0
TXN00031832,2025-08-20 16:55:00,163.43,LuxuryHotel,7011,android-12,30.40186512736436,-117.00195404595505,high,medium,16,2,8,0,1,normal,45.75,0
TXN00040301,2025-10-21 16:30:00,184.78,OnlineGaming,7990,android-12,32.346493672955894,-73.58698681375975,high,medium,16,1,10,0,1,normal,47.23,0
TXN00036709,2025-09-25 21:40:00,62.56,Walmart,5411,ios-16.1,32.44380067963411,-115.77740561627189,low,low,21,3,9,0,0,normal,31.9,0
TXN00009820,2025-03-13 09:19:00,99.6,OnlineGaming,7990,ios-15.2,43.28112075807427,-84.71627920278564,high,low,9,3,3,0,1,normal,34.46,0
TXN00012027,2025-03-28 16:52:00,33.5,Target,5411,ios-16.1,46.17556036643739,-123.11622542565448,low,low,16,4,3,0,1,normal,16.1,0
TXN00001443,2025-01-11 12:26:00,85.93,GasStation,5541,ios-16.1,44.564874039317274,-99.56496542782153,medium,low,12,5,1,1,1,normal,36.96,0
TXN00035544,2025-09-17 14:13:00,40.67,GasStation,5541,ios-15.2,25.020077176718434,-95.0392051278996,medium,low,14,2,9,0,1,normal,23.49,0
TXN00002232,2025-01-17 09:05:00,93.92,OnlineGaming,7990,ios-15.2,42.46427753906058,-98.32775289304253,high,low,9,4,1,0,1,normal,34.06,0
TXN00040868,2025-10-25 16:18:00,4.91,Starbucks,5814,ios-16.1,40.86643557689368,-108.78630990226765,low,low,16,5,10,1,1,normal,24.48,0
TXN00029856,2025-08-06 15:11:00,43.59,Amazon,5999,ios-16.1,36.989052507579245,-111.34585309739782,low,low,15,2,8,0,1,normal,16.8,0
TXN00018717,2025-05-17 16:04:00,171.73,LuxuryHotel,7011,mobile-web,34.052210025644904,-123.16880726820871,high,high,16,5,5,1,1,normal,63.57,0
TXN00004663,2025-02-03 17:14:00,14.86,Target,5411,mobile-web,28.136542680714683,-91.55331301021306,low,high,17,0,2,0,1,normal,28.61,0
TXN00014646,2025-04-17 07:59:00,36.41,Target,5411,ios-15.2,25.491269367953528,-70.10197337757114,low,low,7,3,4,0,0,normal,30.1,0
TXN00000199,2025-01-02 15:22:00,72.67,OnlineGaming,7990,ios-15.2,45.37071020874865,-115.00711810236953,high,low,15,3,1,0,1,normal,32.6,0
TXN00036445,2025-09-24 07:58:00,7.34,Starbucks,5814,ios-16.1,30.26074181476188,-98.52843897133586,low,low,7,2,9,0,0,normal,28.09,0
TXN00043471,2025-11-13 15:17:00,1423.22,JewelryStore,5944,web-safari,42.827775540274516,-92.00161199466714,high,medium,15,3,11,0,1,normal,68.97,0
TXN00012554,2025-04-01 13:35:00,1184.89,JewelryStore,5944,mobile-web,39.02730637057374,-80.89539844670662,high,high,13,1,4,0,1,normal,75.86,1
TXN00017677,2025-05-10 07:28:00,3331.76,Casino,7990,web-chrome,32.117563968281644,-78.42022079865613,high,high,7,5,5,1,0,normal,100.0,1
TXN00013409,2025-04-07 17:50:00,527.26,Casino,7990,ios-16.1,27.670964776914783,-82.25344614892336,high,low,17,0,4,0,1,normal,62.07,0
TXN00029382,2025-08-03 10:23:00,1263.61,LuxuryHotel,7011,web-safari,30.6587195711964,-88.21277579018513,high,medium,10,6,8,1,1,normal,79.31,1
TXN00018991,2025-05-19 15:31:00,78.67,BestBuy,5732,ios-15.2,40.65042532530879,-98.47319585282142,medium,low,15,0,5,0,1,normal,26.12,0
TXN00034333,2025-09-08 14:44:00,18.02,McDonalds,5814,web-chrome,38.56677601099946,-111.98195661241135,low,high,14,0,9,0,1,normal,28.83,0
TXN00019426,2025-05-22 16:56:00,19.56,Starbucks,5814,ios-16.1,41.63510463145033,-73.6538248176754,low,low,16,3,5,0,1,normal,15.14,0
TXN00040201,2025-10-21 06:28:00,61.42,GasStation,5541,web-chrome,30.325404496067428,-96.06130288937659,medium,high,6,1,10,0,0,normal,52.51,0
TXN00045013,2025-11-24 16:47:00,218.96,Electronics,5732,ios-16.1,47.939590903584275,-81.03055180861656,medium,low,16,0,11,0,1,normal,35.79,0
TXN00048895,2025-12-23 15:22:00,1589.54,Casino,7990,web-chrome,28.598622880088946,-71.11043873643735,high,high,15,1,12,0,1,normal,75.86,1
TXN00000377,2025-01-03 17:52:00,16.97,Walmart,5411,ios-15.2,29.860864276693622,-114.14202180425096,low,low,17,4,1,0,1,normal,14.96,0
TXN00047855,2025-12-15 16:58:00,22.5,GasStation,5541,android-12,26.861240095873097,-116.87422654702455,medium,medium,16,0,12,0,1,normal,29.14,0
TXN00015332,2025-04-22 02:26:00,20.09,McDonalds,5814,ios-16.1,30.05150176811617,-69.52288722523005,low,low,2,1,4,0,0,normal,28.97,0
TXN00034388,2025-09-09 04:53:00,33.07,Amazon,5999,web-safari,28.824237515947985,-111.95979884845976,low,medium,4,1,9,0,0,normal,36.76,0
TXN00040909,2025-10-26 09:21:00,97.39,Walmart,5411,mobile-web,42.849009720152054,-70.97215955273589,low,high,9,6,10,1,1,normal,44.65,0
TXN00032342,2025-08-24 16:37:00,21.33,Shell,5541,android-12,41.985435099706706,-121.13204511977528,medium,medium,16,6,8,1,1,normal,39.4,0
TXN00026100,2025-07-10 08:28:00,13.63,McDonalds,5814,mobile-web,44.794006147929,-93.30513413323028,low,high,8,3,7,0,0,normal,42.32,0
TXN00023730,2025-06-22 22:00:00,73.39,Walmart,5411,ios-16.1,31.323358293152573,-108.35376155124928,low,low,22,6,6,1,0,normal,42.99,0
TXN00001747,2025-01-13 15:40:00,283.67,Electronics,5732,web-safari,26.93069435821899,-70.83977210956292,medium,medium,15,0,1,0,1,normal,47.15,0
TXN00021612,2025-06-07 15:10:00,233.82,Electronics,5732,web-safari,36.43597702693998,-77.5046199740345,medium,medium,15,5,6,1,1,normal,54.06,0
TXN00008348,2025-03-02 12:19:00,19.61,GasStation,5541,mobile-web,32.59673551508185,-70.50152048093362,medium,high,12,6,3,1,1,normal,46.18,0
TXN00020478,2025-05-30 10:44:00,144.56,GasStation,5541,mobile-web,30.016072241246448,-116.18150743163054,medium,high,10,4,5,0,1,normal,44.45,0
TXN00007336,2025-02-23 11:14:00,62.48,Walmart,5411,web-safari,25.975169317120034,-97.2118894881236,low,medium,11,6,2,1,1,normal,35.34,0
TXN00049988,2025-12-31 21:15:00,450.01,LuxuryHotel,7011,android-12,36.48115640338389,-111.97949250557956,high,medium,21,2,12,0,0,normal,79.31,1
TXN00036965,2025-09-27 17:27:00,94.14,Amazon,5999,mobile-web,31.44156888998497,-84.04915257244514,low,high,17,5,9,1,1,normal,44.42,0
TXN00002218,2025-01-17 05:42:00,33.02,Shell,5541,android-12,30.41258181938063,-85.29365806343228,medium,medium,5,4,1,0,0,normal,43.66,0
TXN00002626,2025-01-19 22:32:00,100.22,OnlineGaming,7990,web-safari,26.817900697934924,-100.46931090273675,high,medium,22,6,1,1,0,normal,65.53,0
TXN00010252,2025-03-16 09:37:00,30.69,Amazon,5999,mobile-web,32.24083972491011,-111.46733766231833,low,high,9,6,3,1,1,normal,40.05,0
TXN00019471,2025-05-23 09:05:00,113.34,OnlineGaming,7990,ios-15.2,42.17487071357665,-112.79864209930754,high,low,9,4,5,0,1,normal,35.4,0
TXN00030656,2025-08-12 13:37:00,50.35,GasStation,5541,web-chrome,25.736782819237217,-109.01895578385171,medium,high,13,1,8,0,1,normal,37.96,0
TXN00006198,2025-02-15 09:40:00,370.29,BestBuy,5732,mobile-web,32.27642250223239,-108.24812251362711,medium,high,9,5,2,1,1,normal,70.36,1
TXN00037622,2025-10-02 15:38:00,818.3098487059134,GasStation,5541,android-12,46.16396008081992,-82.56003809559851,medium,medium,15,3,10,0,1,high_amount,62.07,1
TXN00020449,2025-05-30 07:05:00,663.64,JewelryStore,5944,android-12,28.734797076958777,-86.27577976710324,high,medium,7,4,5,0,0,normal,82.76,1
TXN00032221,2025-08-23 17:39:00,12.35,Starbucks,5814,web-chrome,40.633256737244146,-86.10718388332282,low,high,17,5,8,1,1,normal,38.78,0
TXN00003633,2025-01-27 11:54:00,1723.37,Starbucks,7990,web-chrome,31.801598445781714,-86.93861179581356,high,medium,11,0,1,0,1,device_merchant_mismatch,68.97,1
TXN00018138,2025-05-13 14:09:00,42.12,Amazon,5999,android-13,28.07164485655595,-102.44844399993478,low,medium,14,1,5,0,1,normal,23.59,0
TXN00032268,2025-08-24 10:10:00,49.11,OnlineGaming,7990,ios-16.1,41.961023351898405,-104.61294665551327,high,low,10,6,8,1,1,normal,41.32,0
TXN00046810,2025-12-07 22:21:00,478.65,Electronics,5732,web-chrome,42.378892046070796,-88.95683518286086,medium,high,22,6,12,1,0,normal,91.63,1
TXN00023126,2025-06-18 12:42:00,111.98,OnlineGaming,7990,mobile-web,30.883697055024882,-90.13278664143178,high,high,12,2,6,0,1,normal,49.1,0
TXN00029566,2025-08-04 14:49:00,48.19,GroceryStore,5411,android-12,41.28577538863718,-86.39809419808718,low,medium,14,0,8,0,1,normal,24.01,0
TXN00048263,2025-12-19 08:22:00,1019.35,Casino,7990,android-13,32.48636491962499,-80.13919370428641,high,medium,8,4,12,0,0,normal,82.76,1
TXN00043114,2025-11-11 08:56:00,17.59,Exxon,5541,web-chrome,44.77991038143037,-101.06175460049283,medium,high,8,1,11,0,0,normal,49.49,0
TXN00045898,2025-12-01 12:52:00,1400.18,Casino,7990,android-12,45.55737373507445,-100.01139966774028,high,medium,12,0,12,0,1,normal,68.97,0
TXN00016313,2025-04-29 12:08:00,141.29,OnlineGaming,7990,mobile-web,26.261560617790668,-118.69899582799238,high,high,12,1,4,0,1,normal,51.12,0
TXN00039987,2025-10-19 12:16:00,20.27,OnlineGaming,7990,android-12,46.72092496972899,-87.25681564884565,high,medium,12,6,10,1,1,normal,46.23,0
TXN00037477,2025-10-01 14:23:00,31.75,Exxon,5541,web-safari,31.299422684835353,-110.6200976685723,medium,medium,14,2,10,0,1,normal,29.78,0
TXN00016917,2025-05-04 05:59:00,17.67,McDonalds,5814,web-chrome,47.70321419030444,-88.28210468725098,low,high,5,6,5,1,0,normal,52.94,0
TXN00002457,2025-01-18 16:13:00,733.83,JewelryStore,5944,web-chrome,33.88544621363733,-79.86754665113946,high,high,16,5,1,1,1,normal,86.21,1
TXN00023678,2025-06-22 15:31:00,1257.42,Casino,7990,android-13,29.40584809998635,-90.005373314722,high,medium,15,6,6,1,1,normal,79.31,1
TXN00012604,2025-04-01 18:28:00,18.42,Shell,5541,web-chrome,38.95372188925147,-107.12206517563702,medium,high,18,1,4,0,0,normal,49.55,0
TXN00036032,2025-09-21 08:07:00,71.67,Amazon,5999,ios-16.1,46.160310332815875,-82.15218233970943,low,low,8,6,9,1,0,normal,42.87,0
TXN00032454,2025-08-25 13:25:00,563.25,JewelryStore,5944,ios-16.1,38.94961247607832,-119.94976552187525,high,low,13,0,8,0,1,normal,62.07,0
TXN00040041,2025-10-19 16:53:00,160.61,Electronics,5732,mobile-web,41.094602168326944,-82.77817383889823,medium,high,16,6,10,1,1,normal,55.9,0
TXN00003671,2025-01-27 14:35:00,64.53,OnlineGaming,7990,android-12,35.05412151463351,-83.33122907320055,high,medium,14,0,1,0,1,normal,38.93,0
TXN00012113,2025-03-29 12:55:00,104.95,Exxon,5541,ios-16.1,25.357427171596903,-92.58515564827094,medium,low,12,5,3,1,1,normal,38.27,0
TXN00001925,2025-01-14 18:25:00,15.65,McDonalds,5814,web-safari,38.442896374151005,-101.09489686122691,low,medium,18,1,1,0,0,normal,35.56,0
TXN00048881,2025-12-23 14:30:00,8.33,McDonalds,5814,android-12,47.38745985500287,-119.69092530416849,low,medium,14,1,12,0,1,normal,21.26,0
TXN00022387,2025-06-13 11:02:00,60.36,Target,5411,android-12,38.09027019447484,-86.57909149507049,low,medium,11,4,6,0,1,normal,24.85,0
TXN00025473,2025-07-05 14:56:00,13.15,McDonalds,5814,android-13,37.127734732486864,-104.04948633327143,low,medium,14,5,7,1,1,normal,31.94,0
TXN00004801,2025-02-04 19:58:00,995.15,Casino,7990,ios-15.2,40.21023307540409,-70.82159092464633,high,low,19,1,2,0,0,normal,75.86,1
TXN00032804,2025-08-28 06:00:00,28.36,GroceryStore,5411,ios-16.1,39.92252157916742,-90.8066825764457,low,low,6,3,8,0,0,normal,29.54,0
TXN00047597,2025-12-13 17:11:00,171.98,Amazon,5999,android-13,30.035606498350287,-73.39118181651469,low,medium,17,5,12,1,1,normal,42.9,0
TXN00021317,2025-06-05 11:35:00,153.2,Amazon,5999,ios-16.1,25.3055202569279,-110.59728871394309,low,low,11,3,6,0,1,normal,24.36,0
TXN00035462,2025-09-16 18:51:00,3.82,Shell,5541,mobile-web,38.4028869244649,-92.16348434822875,medium,high,18,1,9,0,0,normal,48.54,0
TXN00027229,2025-07-18 13:04:00,293.12,JewelryStore,5944,web-safari,31.148384412092575,-110.56811237260649,high,medium,13,4,7,0,1,normal,54.7,0
TXN00033380,2025-09-01 12:12:00,560.9,BestBuy,5732,ios-15.2,35.26386897110206,-80.08428550469439,medium,low,12,0,9,0,1,normal,55.17,0
TXN00032907,2025-08-28 18:40:00,79.47,Target,5411,ios-15.2,38.698079916023325,-109.42628086917928,low,low,18,3,8,0,0,normal,33.07,0
TXN00047809,2025-12-15 13:15:00,6.05,McDonalds,5814,mobile-web,38.223085297454936,-98.2585052899084,low,high,13,0,12,0,1,normal,28.0,0
TXN00038141,2025-10-06 12:52:00,60.77,Amazon,5999,android-13,33.863285007124944,-67.04793685472217,low,medium,12,0,10,0,1,normal,24.88,0
TXN00010194,2025-03-15 16:41:00,91.49,OnlineGaming,7990,android-13,35.32781997323479,-99.8016996228418,high,medium,16,5,3,1,1,normal,51.14,0
TXN00042995,2025-11-10 11:02:00,48.93,Amazon,5999,ios-16.1,44.71608249524459,-84.17382057370628,low,low,11,0,11,0,1,normal,17.17,0
TXN00049477,2025-12-28 09:02:00,51.29,GasStation,5541,web-chrome,26.63027269869908,-100.6269079209618,medium,high,9,6,12,1,1,normal,48.36,0
TXN00011303,2025-03-23 14:43:00,98.57,OnlineGaming,7990,web-chrome,42.357330986691295,-71.1592585267237,high,high,14,6,3,1,1,normal,58.52,0
TXN00048561,2025-12-21 11:49:00,32.98,GroceryStore,5411,android-12,47.58264492872408,-115.10668739208491,low,medium,11,6,12,1,1,normal,33.31,0
TXN00049354,2025-12-27 10:23:00,17.61,Starbucks,5814,android-13,44.90839655323946,-86.41466950925457,low,medium,10,5,12,1,1,normal,32.25,0
TXN00028143,2025-07-25 09:50:00,182.02,LuxuryHotel,7011,web-safari,39.60348465357379,-120.06964947914967,high,medium,9,4,7,0,1,normal,47.04,0
TXN00043416,2025-11-13 09:09:00,52.62,Amazon,5999,ios-15.2,31.94119762518175,-119.23394666673227,low,low,9,3,11,0,1,normal,17.42,0
TXN00022469,2025-06-13 16:58:00,57.31,OnlineGaming,7990,web-chrome,27.124314156716334,-85.32456946421817,high,high,16,4,6,0,1,normal,45.33,0
TXN00041835,2025-11-01 15:05:00,1259.33,JewelryStore,5944,web-safari,31.24406268704415,-84.28951500085671,high,medium,15,5,11,1,1,normal,79.31,1
TXN00007621,2025-02-25 10:06:00,40.87,GroceryStore,5411,ios-15.2,45.64504016197167,-74.80237013509053,low,low,10,1,2,0,1,normal,16.61,0
TXN00004340,2025-02-01 11:37:00,39.46,BestBuy,5732,ios-15.2,34.64695620514174,-73.0537845641228,medium,low,11,5,2,1,1,normal,33.76,0
TXN00030824,2025-08-13 16:24:00,3185.72,Casino,7990,ios-16.1,29.50915277426888,-114.88252069186214,high,low,16,2,8,0,1,normal,62.07,0
TXN00024618,2025-06-29 14:54:00,126.36,Exxon,5541,ios-16.1,39.498384324715154,-86.14494289798161,medium,low,14,6,6,1,1,normal,39.75,0
TXN00005382,2025-02-09 12:33:00,17.6,McDonalds,5814,mobile-web,37.10772942465012,-81.37551746761815,low,high,12,6,2,1,1,normal,39.14,0
TXN00020557,2025-05-30 17:10:00,316.58,Amazon,5999,ios-16.1,43.376308309373044,-94.56377584719894,low,low,17,4,5,0,1,normal,35.63,0
TXN00001882,2025-01-14 14:53:00,35.28,Shell,5541,ios-16.1,48.12916528369375,-103.67658928914136,medium,low,14,1,1,0,1,normal,23.12,0
TXN00000678,2025-01-06 08:16:00,845.8,Electronics,5732,android-12,42.45728447087122,-106.90985932873859,medium,medium,8,0,1,0,0,normal,75.86,1
TXN00034680,2025-09-11 14:28:00,16.04,McDonalds,5814,android-13,39.20385226028465,-76.50002647088057,low,medium,14,3,9,0,1,normal,21.8,0
TXN00028512,2025-07-27 21:34:00,2216.06,JewelryStore,5944,web-safari,37.26650662100195,-86.86072332201907,high,medium,21,6,7,1,0,normal,93.1,1
TXN00044572,2025-11-21 16:11:00,17.59,Starbucks,5814,ios-15.2,47.82603673658896,-76.65125691502459,low,low,16,4,11,0,1,normal,15.01,0
TXN00032294,2025-08-24 13:01:00,87.77,Walmart,5411,android-12,25.08689591542324,-107.8271178283216,low,medium,13,6,8,1,1,normal,37.09,0
TXN00013323,2025-04-07 11:05:00,56.03,GasStation,5541,android-12,36.195629039466795,-82.24835588390484,medium,medium,11,0,4,0,1,normal,31.45,0
TXN00009046,2025-03-07 13:14:00,20.57,Target,5411,android-13,38.77400635242164,-76.18709673720555,low,medium,13,4,3,0,1,normal,22.11,0
